-0.205686 0.0721859
-0.195652 -0.0563548
-0.185619 -0.188539
-0.175585 -0.32072
-0.165552 -0.449125
-0.155518 -0.569968
-0.145485 -0.679574
-0.135452 -0.774503
-0.125418 -0.85166
-0.115385 -0.908412
-0.105351 -0.942677
-0.0953177 -0.953006
-0.0852843 -0.938639
-0.0752508 -0.899547
-0.0652174 -0.836441
-0.0551839 -0.750761
-0.0451505 -0.64464
-0.0351171 -0.520844
-0.0250836 -0.382691
-0.0150502 -0.233946
-0.00501672 -0.0787111
0.00501672 0.0787111
0.0150502 0.233946
0.0250836 0.382691
0.0351171 0.520844
0.0451505 0.64464
0.0551839 0.750761
0.0652174 0.836441
0.0752508 0.899547
0.0852843 0.938639
0.0953177 0.953006
0.105351 0.942677
0.115385 0.908412
0.125418 0.85166
0.135452 0.774503
0.145485 0.679574
0.155518 0.569968
0.165552 0.449125
0.175585 0.32072
0.185619 0.188539
0.195652 0.0563548
0.205686 -0.0721859
0.215719 -0.193676
0.225753 -0.305044
0.235786 -0.403638
0.245819 -0.487292
0.255853 -0.554372
0.265886 -0.603809
0.27592 -0.635102
0.285953 -0.648308
0.295987 -0.644018
0.30602 -0.623305
0.316054 -0.587672
0.326087 -0.538978
0.33612 -0.479361
0.346154 -0.411156
0.356187 -0.336811
0.366221 -0.2588
0.376254 -0.179548
0.386288 -0.101355
0.396321 -0.0263345
0.406355 0.0436434
0.416388 0.106992
0.426421 0.162437
0.436455 0.209038
0.446488 0.246189
0.456522 0.273614
0.466555 0.291352
0.476589 0.299727
0.486622 0.299318
0.496656 0.290918
0.506689 0.275491
0.516722 0.254129
0.526756 0.228001
0.536789 0.198314
0.546823 0.166268
0.556856 0.133021
0.56689 0.0996534
0.576923 0.0671415
0.586957 0.0363379
0.59699 0.00795469
0.607023 -0.0174441
0.617057 -0.0394459
0.62709 -0.0577873
0.637124 -0.072346
0.647157 -0.0831302
0.657191 -0.0902641
0.667224 -0.0939703
0.677258 -0.0945522
0.687291 -0.0923745
0.697324 -0.0878442
0.707358 -0.0813927
0.717391 -0.0734582
0.727425 -0.0644708
0.737458 -0.0548395
0.747492 -0.044941
0.757525 -0.0351117
0.767559 -0.0256415
0.777592 -0.0167702
0.787625 -0.00868622
0.797659 -0.00152696
0.807692 0.00461873
0.817726 0.00970707
0.827759 0.0137346
0.837793 0.0167326
0.847826 0.0187613
0.85786 0.0199036
0.867893 0.020259
0.877926 0.019938
0.88796 0.0190563
0.897993 0.0177307
0.908027 0.0160743
0.91806 0.0141936
0.928094 0.0121857
0.938127 0.0101364
0.948161 0.00811906
0.958194 0.00619408
0.968227 0.00440872
0.978261 0.00279771
0.988294 0.00138399
0.998328 0.00017995
1.00836 -0.00081134
1.01839 -0.00159462
1.02843 -0.00218096
1.03846 -0.00258629
1.04849 -0.00282997
1.05853 -0.00293351
1.06856 -0.00291945
1.0786 -0.00281031
1.08863 -0.00262782
1.09866 -0.00239227
1.1087 -0.00212202
1.11873 -0.00183321
1.12876 -0.00153956
1.1388 -0.00125233
1.14883 -0.000980385
1.15886 -0.000730283
1.1689 -0.000506513
1.17893 -0.000311713
1.18896 -0.000146933
1.199 -1.19085e-05
1.20903 9.46667e-05
1.21906 0.000174885
1.2291 0.000231389
1.23913 0.000267153
1.24916 0.00028531
1.2592 0.000288993
1.26923 0.000281216
1.27926 0.000264784
1.2893 0.000242226
1.29933 0.000215756
1.30936 0.000187256
1.3194 0.000158269
1.32943 0.000130017
1.33946 0.00010342
1.3495 7.91248e-05
1.35953 5.75428e-05
1.36957 3.88838e-05
1.3796 2.31938e-05
1.38963 1.03898e-05
1.39967 2.92681e-07
1.4097 -7.34352e-06
1.41973 -1.28061e-05
1.42977 -1.64024e-05
1.4398 -1.84424e-05
1.44983 -1.92253e-05
1.45987 -1.90296e-05
1.4699 -1.81066e-05
1.47993 -1.66761e-05
1.48997 -1.4925e-05
1.5 -1.30073e-05
