0.817726 0.0353175
0.827759 0.0325191
0.837793 0.0299124
0.847826 0.0274869
0.85786 0.0252327
0.867893 0.02314
0.877926 0.0211996
0.88796 0.0194023
0.897993 0.0177395
0.908027 0.0162029
0.91806 0.0147845
0.928094 0.0134768
0.938127 0.0122723
0.948161 0.0111642
0.958194 0.010146
0.968227 0.00921132
0.978261 0.00835436
0.988294 0.0075695
0.998328 0.00685147
1.00836 0.00619532
1.01839 0.00559636
1.02843 0.00505023
1.03846 0.0045528
1.04849 0.00410024
1.05853 0.00368895
1.06856 0.00331558
1.0786 0.002977
1.08863 0.0026703
1.09866 0.00239279
1.1087 0.00214197
1.11873 0.00191551
1.12876 0.00171126
1.1388 0.00152726
1.14883 0.00136167
1.15886 0.00121281
1.1689 0.00107914
1.17893 0.000959233
1.18896 0.000851793
1.199 0.000755625
1.20903 0.000669641
1.21906 0.000592844
1.2291 0.000524326
1.23913 0.00046326
1.24916 0.000408895
1.2592 0.000360547
1.26923 0.000317595
1.27926 0.000279479
1.2893 0.000245689
1.29933 0.000215768
1.30936 0.0001893
1.3194 0.000165912
1.32943 0.000145267
1.33946 0.000127063
1.3495 0.000111028
1.35953 9.69192e-05
1.36957 8.45181e-05
1.3796 7.36297e-05
1.38963 6.40794e-05
1.39967 5.57118e-05
1.4097 4.83881e-05
1.41973 4.19849e-05
1.42977 3.63923e-05
1.4398 3.1513e-05
1.44983 2.72604e-05
1.45987 2.3558e-05
1.4699 2.03379e-05
1.47993 1.75403e-05
1.48997 1.51123e-05
1.5 1.30073e-05
